Source,Target,LinkType,LinkText
"logs/onboarding-logs/20251121-LogoMesh-Onboarding-Meeting-2-Summary.md","logs/onboarding-logs/docs/archive-pre-refactor/IMPLEMENTATION_PLAN.md","explicit_link","docs/archive-pre-refactor/IMPLEMENTATION_PLAN.md"
"logs/onboarding-logs/20251121-LogoMesh-Onboarding-Meeting-2-Summary.md","logs/onboarding-logs/docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md","explicit_link","docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md"
"logs/onboarding-logs/20251121-LogoMesh-Onboarding-Meeting-2-Summary.md","logs/onboarding-logs/README.md","explicit_link","README.md"
"logs/onboarding-logs/20251121-LogoMesh-Onboarding-Meeting-2-Summary.md","logs/onboarding-logs/README.md","explicit_link","README.md"
"logs/onboarding-logs/20251122-LogoMesh-Meeting-3-Summary.md","logs/onboarding-logs/docs/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md","explicit_link","docs/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md"
"logs/onboarding-logs/20251122-LogoMesh-Meeting-3-Summary.md","logs/onboarding-logs/docs/CONTEXTUAL_DEBT_SPEC.md","explicit_link","docs/CONTEXTUAL_DEBT_SPEC.md"
"logs/onboarding-logs/20251122-LogoMesh-Meeting-3-Summary.md","logs/onboarding-logs/docs/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md","explicit_link","docs/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md"
"logs/research/20251115-Contextual_Debt_Paper-Gap_Analysis.md","logs/research/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"logs/research/20251115-Contextual_Debt_Paper-Gap_Analysis.md","logs/research/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"logs/research/20251115-Contextual_Debt_Paper-Gap_Analysis.md","logs/research/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"logs/research/20251115-Contextual_Debt_Paper-Gap_Analysis.md","logs/research/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"logs/research/20251115-Jules-Research-Paper-Revision-Log.md","logs/research/docs/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md","explicit_link","docs/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md"
"logs/research/20251116-[import]-Corrected_Contextual_Debt_Analysis.md","logs/research/logs/research/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md","explicit_link","logs/research/20251115-Research_Paper-Contextual_Debt-A_Software_Liability.md"
"logs/technical/20251107_refactor_summary.md","logs/technical/README.md","explicit_link","README.md"
"logs/technical/20251113_RECOVERY_PLAN.md","logs/technical/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"logs/technical/20251113_RECOVERY_PLAN.md","logs/technical/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"logs/technical/20251113_RECOVERY_PLAN.md","logs/technical/PROJECT_PLAN.md","explicit_link","PROJECT_PLAN.md"
"logs/technical/20251114_VERIFICATION_REPORT_TASK_1.1.md","logs/technical/logs/technical/20251113_verification_checkpoint.md","explicit_link","logs/technical/20251113_verification_checkpoint.md"
"logs/technical/20251116_build_fix_and_vitest_error.md","logs/technical/README.md","explicit_link","README.md"
"logs/technical/20251118-Gap-Analysis-Recovery-vs-Pivot.md","logs/technical/logs/technical/20251113_RECOVERY_PLAN.md","explicit_link","logs/technical/20251113_RECOVERY_PLAN.md"
"logs/technical/20251118-Gap-Analysis-Recovery-vs-Pivot.md","logs/technical/logs/ip_and_business/20251118-Strategic-Pivot-Plan-CIS-Formalization.md","explicit_link","logs/ip_and_business/20251118-Strategic-Pivot-Plan-CIS-Formalization.md"
"logs/technical/20251118-Gap-Analysis-Recovery-vs-Pivot.md","logs/technical/logs/CoPilot/20251117-Task-1.2-Completion-Summary.md","explicit_link","logs/CoPilot/20251117-Task-1.2-Completion-Summary.md"
"logs/technical/20251120-IP-Refactoring-Log.md","logs/technical/docs/strategy_and_ip/DOC-REVISIONS/20251119-Gap-Analysis-Critique-vs-IP-Assets.md","explicit_link","docs/strategy_and_ip/DOC-REVISIONS/20251119-Gap-Analysis-Critique-vs-IP-Assets.md"
"logs/technical/20251120-IP-Refactoring-Log.md","logs/technical/docs/strategy_and_ip/DOC-REVISIONS/20251119-Transformation-Map.md","explicit_link","docs/strategy_and_ip/DOC-REVISIONS/20251119-Transformation-Map.md"
"logs/technical/20251120-IP-Refactoring-Log.md","logs/technical/docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md","explicit_link","docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md"
"logs/technical/20251120-IP-Refactoring-Log.md","logs/technical/docs/strategy_and_ip/01_CORE_IP_DEFINITION.md","explicit_link","docs/strategy_and_ip/01_CORE_IP_DEFINITION.md"
"logs/technical/20251120-IP-Refactoring-Log.md","logs/technical/docs/strategy_and_ip/03_INVESTOR_PITCH.md","explicit_link","docs/strategy_and_ip/03_INVESTOR_PITCH.md"
"logs/technical/20251120-IP-Refactoring-Log.md","logs/technical/docs/strategy_and_ip/Copyright_Registration_Playbook.md","explicit_link","docs/strategy_and_ip/Copyright_Registration_Playbook.md"
"logs/technical/20251120-IP-Refactoring-Log.md","logs/technical/docs/strategy_and_ip/REGISTRATION_MANIFEST.md","explicit_link","docs/strategy_and_ip/REGISTRATION_MANIFEST.md"
"logs/technical/20251122-Documentation-Graph-Setup.md","logs/technical/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"logs/technical/20251122-Documentation-Graph-Setup.md","logs/technical/logs/ip_and_business/20251118-Strategic-Pivot-Plan-CIS-Formalization.md","explicit_link","logs/ip_and_business/20251118-Strategic-Pivot-Plan-CIS-Formalization.md"
"logs/technical/20251122-Documentation-Graph-Setup.md","logs/technical/docs/CONTEXTUAL_DEBT_SPEC.md","explicit_link","docs/CONTEXTUAL_DEBT_SPEC.md"
"logs/technical/20251122-Documentation-Graph-Setup.md","logs/technical/docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md","explicit_link","docs/strategy_and_ip/20251118-Copyright-Edition-Contextual-Debt-Paper.md"
"logs/technical/20251122-Documentation-Graph-Setup.md","logs/technical/README.md","explicit_link","README.md"
"logs/technical/20251122-Documentation-Graph-Setup.md","logs/technical/README.md","explicit_link","README.md"
"logs/technical/20251122-Documentation-Graph-Setup.md","logs/technical/README.md","explicit_link","README.md"
"logs/technical/20251122-Documentation-Graph-Setup.md","logs/technical/README.md","explicit_link","README.md"
"logs/technical/20251127-Comparative-Analysis-of-Team-Feedback.md","logs/technical/logs/technical/josh-temp/20251127-Math-Viability-and-Novelty-Analysis.md","explicit_link","logs/technical/josh-temp/20251127-Math-Viability-and-Novelty-Analysis.md"
"logs/technical/20251127-Contextual-Discovery-Plan-Revision.md","logs/technical/logs/ip_and_business/20251118-Strategic-Pivot-Plan-CIS-Formalization.md","explicit_link","logs/ip_and_business/20251118-Strategic-Pivot-Plan-CIS-Formalization.md"
"logs/technical/20251127-Contextual-Discovery-Plan-Revision.md","logs/technical/logs/technical/josh-temp/20251127-Math-Viability-and-Novelty-Analysis.md","explicit_link","logs/technical/josh-temp/20251127-Math-Viability-and-Novelty-Analysis.md"
"logs/technical/20251127-Contextual-Discovery-Plan-Revision.md","logs/technical/logs/technical/20251127-Comparative-Analysis-of-Team-Feedback.md","explicit_link","logs/technical/20251127-Comparative-Analysis-of-Team-Feedback.md"
"logs/technical/20251127-Contextual-Discovery-Plan-Revision.md","logs/technical/docs/20251102-AgentX AgentBeats Competition Analysis.md","explicit_link","docs/20251102-AgentX AgentBeats Competition Analysis.md"
"logs/technical/20251127-Contextual-Discovery-Plan-Revision.md","logs/technical/path/to/file.md","explicit_link","text"
"logs/technical/20251127-Contextual-Discovery-Plan-Revision.md","logs/technical/docs/20251102-AgentX AgentBeats Competition Analysis.md","explicit_link","docs/20251102-AgentX AgentBeats Competition Analysis.md"
"logs/technical/josh-temp/20251123-working-log.md","logs/technical/josh-temp/logs/technical/20251122-Documentation-Graph-Setup.md","explicit_link","logs/technical/20251122-Documentation-Graph-Setup.md"
"logs/technical/josh-temp/20251123-working-log.md","logs/technical/josh-temp/docs/strategy_and_ip/DOC-REVISIONS/20251118-proposed-Section-2.2.md","explicit_link","docs/strategy_and_ip/DOC-REVISIONS/20251118-proposed-Section-2.2.md"
"logs/technical/josh-temp/20251123-working-log.md","logs/technical/josh-temp/logs/technical/20251113_RECOVERY_PLAN.md","explicit_link","logs/technical/20251113_RECOVERY_PLAN.md"
"logs/technical/josh-temp/20251126-josh-action-items.md","logs/technical/josh-temp/path/to/file.md","explicit_link","text"
"logs/technical/josh-temp/20251127-Math-Viability-and-Novelty-Analysis.md","logs/technical/josh-temp/docs/strategy_and_ip/DOC-REVISIONS/20251118-proposed-Section-2.2.md","explicit_link","docs/strategy_and_ip/DOC-REVISIONS/20251118-proposed-Section-2.2.md"
"logs/technical/josh-temp/20251127-Math-Viability-and-Novelty-Analysis.md","logs/technical/josh-temp/logs/technical/josh-temp/20251127-Research Paper-Comparison-Request.md","explicit_link","logs/technical/josh-temp/20251127-Research Paper-Comparison-Request.md"
"logs/technical/josh-temp/20251128-Documentation-Organization-Master-Plan.md","logs/technical/josh-temp/path","explicit_link","Title"
"logs/technical/josh-temp/20251128-doc-access-probe-log.md","logs/technical/josh-temp/docs/20250910-Agentic Coding Debt Management Research.md","explicit_link","docs/20250910-Agentic Coding Debt Management Research.md"
"logs/technical/josh-temp/20251128-doc-access-probe-log.md","logs/technical/josh-temp/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"logs/technical/josh-temp/20251128-doc-graph-generation-log.md","logs/technical/josh-temp/path","explicit_link","Label"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/docs/PROJECT_STATUS.md","explicit_link","docs/PROJECT_STATUS.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/GAP_ANALYSIS.md","explicit_link","Deep Dive: Detailed Gap Analysis"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/GAP_ANALYSIS.md","explicit_link","Deep Dive: Detailed Gap Analysis"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/docs/GAP_ANALYSIS.md","explicit_link","docs/GAP_ANALYSIS.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/docs/PROJECT_STATUS.md","explicit_link","docs/PROJECT_STATUS.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/docs/GAP_ANALYSIS.md","explicit_link","docs/GAP_ANALYSIS.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/README.md","explicit_link","README.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/docs/README.md","explicit_link","docs/README.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/logs/README.md","explicit_link","logs/README.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/README.md","explicit_link","README.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/README.md","explicit_link","README.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/README.md","explicit_link","README.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/README.md","explicit_link","README.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/README.md","explicit_link","README.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/README.md","explicit_link","README.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/README.md","explicit_link","README.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/README.md","explicit_link","README.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/path","explicit_link","Label"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/docs/20251119-Recommendation-Report-Strategic-Path-Forward.md","explicit_link","20251119-Recommendation-Report-Strategic-Path-Forward.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/path","explicit_link","Label"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/docs/PROJECT_STATUS.md","explicit_link","docs/PROJECT_STATUS.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/logs/20251119-Strategic-Master-Log.md","explicit_link","logs/20251119-Strategic-Master-Log.md"
"logs/technical/josh-temp/20251128-manual-link-verification.md","logs/technical/josh-temp/README.md","explicit_link","README.md"
"logs/technical/josh-temp/20251129-Dangling-Edge-Analysis-Log.md","logs/technical/josh-temp/20251129-dangling-edges.csv","explicit_link","logs/technical/josh-temp/20251129-dangling-edges.csv"